COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	COL video title VAL Quincy Jones - "A Taste of Honey" (1962) COL channel name VAL martsie74	0
COL video title VAL UFO - Mystery Train COL channel name VAL MrRicardo11	COL video title VAL George Benson My Cherie Amour.wmv COL channel name VAL music1900jbp	0
COL video title VAL clarence carter " Do What You Gotta Do" COL channel name VAL osneone	COL video title VAL The Velvets - That Lucky Old Sun.wmv COL channel name VAL Oldiesman63	0
COL video title VAL Junior Brown Freeborn Man COL channel name VAL kyhng	COL video title VAL Paul Revere & The Raiders-Freeborn Man COL channel name VAL lydiabbc	1
COL video title VAL The Streaplers  -  I Was The One COL channel name VAL oldolds53	COL video title VAL bryan ferry you are my sunshine COL channel name VAL michaelwilson1961	0
COL video title VAL The Dells - Wives & Lovers COL channel name VAL TheOriginalDells	COL video title VAL Jerry Vale - Speak Softly Love (theme from 'The Godfather') COL channel name VAL GoldenOldies101	0
COL video title VAL Alice band - After the goldrush COL channel name VAL fallingwater	COL video title VAL Lena Horne - More Than You Know 1946 COL channel name VAL ScrambledEggs1969	0
COL video title VAL The Corries Skye Boat Song COL channel name VAL fireflyxl5	COL video title VAL Billie Holiday - Love me or leave me COL channel name VAL Okmusix	0
COL video title VAL Conway Twitty   Hound Dog COL channel name VAL Heath Wilson	COL video title VAL Link Wray - Hound Dog COL channel name VAL JimiKWray2	1
COL video title VAL The Beatles - A Taste Of Honey COL channel name VAL DeutschMatheLehrer	COL video title VAL Les & Larry Elgart - A Taste of Honey COL channel name VAL boyjohn	1
COL video title VAL Angels We Have Heard On High - Found Wandering COL channel name VAL found wandering	COL video title VAL Josh Wilson - Angels We Have Heard On High COL channel name VAL BCI Church	1
COL video title VAL Stacey Kent -  Don't Be That Way (The Tender Trap) COL channel name VAL Candid	COL video title VAL Buddy de Franco And His Orchestra: Don't Be That Way COL channel name VAL MrMaymac	1
COL video title VAL Helen Merrill - A Man And A Women COL channel name VAL ruvo	COL video title VAL danny gatton - comin home\, baby COL channel name VAL sjcon0001	0
COL video title VAL Don't Leave Me This Way- Thelma Houston COL channel name VAL stewart8980	COL video title VAL The Dillards-Old Blue COL channel name VAL hoopskmccann	0
COL video title VAL Quincy Jones - TUXEDO JUNCTION - 1959 Powerful Stereo! COL channel name VAL TbirdsOf1965	COL video title VAL Betty Wells & Jimmy Wes - Little Sir Echo (original 7" 78 rpm) COL channel name VAL MISisback	0
COL video title VAL Dim Lights Thick Smoke Leon Rausch COL channel name VAL misterhonkytonk	COL video title VAL Conway Twitty - Dim lights thick smoke COL channel name VAL brotherhamlet	1
COL video title VAL Paty Cantú - La Estrella Azul COL channel name VAL WeLoveDisneyVEVO	COL video title VAL Heather Pierson - When You Wish Upon A Star COL channel name VAL Heather Pierson	1
COL video title VAL Norah Jones - I'll Be Your Baby Tonight COL channel name VAL acnn2	COL video title VAL Nine Inch Elvis - Suspicious Minds COL channel name VAL JackNoir2000	0
COL video title VAL Eva Cassidy - Who Knows Where The Time Goes COL channel name VAL Eva Cassidy	COL video title VAL Renee Rosnes Trio - A Time For Love COL channel name VAL mogurin3131	0
COL video title VAL Santana - Bang A Gong (Featuring Gavin Rossdale) GUITAR HEAVEN COL channel name VAL Alex Febrero	COL video title VAL Jonny Blu - King Of The Road - (from the CD "In Just That Kind Of A Mood") COL channel name VAL Jonny Blu Channel	0
COL video title VAL Greg Laswell - The Killing Moon (Echo & The Bunnymen Cover) (Better Quality) COL channel name VAL Salutaurs	COL video title VAL Latin Rascals - Don't Let Me Be Misunderstood COL channel name VAL Latif Mercado - La' Entertainment	0
COL video title VAL Paul Anka - It Doesn't Matter Anymore COL channel name VAL Junievelasco	COL video title VAL Dottie West - Tomorrow Never Comes COL channel name VAL dvdman49	0
COL video title VAL Debbie Gibson - Sleigh Ride COL channel name VAL summer giirl	COL video title VAL Stefanie Heinzmann - Since you've been gone (baby baby sweet baby) (NEW ALBUM: Roots to grow) COL channel name VAL bonci1200	0
COL video title VAL Debbie Gibson - Sleigh Ride COL channel name VAL summer giirl	COL video title VAL Stefanie Heinzmann - Since you've been gone (baby baby sweet baby) (NEW ALBUM: Roots to grow) COL channel name VAL bonci1200	0
COL video title VAL Harry Nilsson - Rock Around The Clock COL channel name VAL GOTOSLEEPputawayDXXK	COL video title VAL Righteous Brothers "Turn on Your Love Light" on The Ed Sullivan Show COL channel name VAL The Ed Sullivan Show	0
COL video title VAL "Michelle"  - The Spokesmen COL channel name VAL David Hannah	COL video title VAL Buck Owens  Save the Last Dance for Me COL channel name VAL Buck Owens	0
COL video title VAL Rudi Carrell - Wann wird's mal wieder richtig Sommer 1975 COL channel name VAL fritz51227	COL video title VAL Collabro - Let It Go COL channel name VAL Danny Knight	0
COL video title VAL Olavi Virta - Perfidia 1955 COL channel name VAL Matti Lehto	COL video title VAL Erik Sumo - Summertime (Album Version\, Audio) COL channel name VAL Erik Sumo	0
COL video title VAL Dalida - Douce Nuit\, Sainte Nuit COL channel name VAL fran25	COL video title VAL New Trolls - Let It Be Me COL channel name VAL SisterLighten	0
COL video title VAL Summertime ~ Charlotte Church COL channel name VAL AnotherSoulUponThisRealm	COL video title VAL Elizabeth Mitchell - You are my sunshine COL channel name VAL TheZoziful	0
COL video title VAL Jerry Vale - Blue Velvet COL channel name VAL GoldenOldies101	COL video title VAL Waylon Jennings   To far Gone COL channel name VAL teddie488	0
COL video title VAL Jimmy Witherspoon & Brother Jack McDuff - Good rockin' tonight - Verve Mod Jazz RnB Hammond COL channel name VAL onthecooler Dimples	COL video title VAL Shelly Berg Trio  She's Always a Woman COL channel name VAL Milton Page	0
COL video title VAL the slackers - wanted man [9/14] COL channel name VAL leave me alone google\, i dont want to change my name	COL video title VAL Cher - By Myself - Bittersweet White Light COL channel name VAL Victor Seno	0
COL video title VAL David Allan Coe - Dock Of The Bay COL channel name VAL Steve Walls	COL video title VAL Carnie And Wendy Wilson - Jingle Bell Rock COL channel name VAL Ionut Popescu	0
COL video title VAL Conway Twitty - Dim lights thick smoke COL channel name VAL brotherhamlet	COL video title VAL Conor Maynard - Diamonds (Live) COL channel name VAL justypusty	0
COL video title VAL ON THE SUNNY SIDE OF THE STREET Benny Goodman Sextet Peggy Lee COL channel name VAL cdbpdx	COL video title VAL Stacey Kent - Let Yourself Go COL channel name VAL Nieves Bates	0
COL video title VAL Billy Stewart - By The Time I Get To Phoenix.wmv COL channel name VAL Soulhawk	COL video title VAL Safire - I Will Survive COL channel name VAL SafireVEVO	0
COL video title VAL Sonny & Cher - You've Really Got a Hold of Me - Vinyl LP COL channel name VAL WABCRADIO77	COL video title VAL Honky Tonk - Tom and Jerry COL channel name VAL maynardcat	0
COL video title VAL Nobody Does It Better - Julie Andrews COL channel name VAL iljasmstb35	COL video title VAL Ray Charles - How Deep Is the Ocean? COL channel name VAL MChepapusa	0
COL video title VAL Bireli Lagrene @ North Sea Jazz - 'This Can't Be Love' COL channel name VAL Blhite	COL video title VAL 04 - Summertime - The Page 7 COL channel name VAL RMNhobie	0
COL video title VAL Fred Waring's Pennsylvanians - Laugh Clown Laugh (Rie Payaso Rie) 1928 "Pagliaccio" COL channel name VAL warholsoup100	COL video title VAL Gregory James Edition - Love and Happiness COL channel name VAL incrediblecHiller	0
COL video title VAL Nancy Wilson - Easy Living COL channel name VAL Wilson Webster	COL video title VAL Nobody Does It Better - Julie Andrews COL channel name VAL iljasmstb35	0
COL video title VAL Never Tear Us Apart | Sleeping At Last COL channel name VAL TheInspirationalMind	COL video title VAL Les　Paul　-　WHISPERING COL channel name VAL konidolfine	0
COL video title VAL Hallelujah - Leonard Cohen - 7th Ave cover (Official Video) COL channel name VAL 7thAve Band	COL video title VAL Jeff Hamilton Trio-Moonglow. COL channel name VAL Milton Page	0
COL video title VAL My Brightest Diamond - Tainted Love COL channel name VAL SAtrenchfoot	COL video title VAL When You Wore A Tulip (And I Wore A Big Red Rose)-Platters-1960-Mercury.wmv COL channel name VAL Amnondoowop	0
COL video title VAL Walking My Baby Back Home - Broadway Syncopators (Madison) COL channel name VAL althazarr's good time oldies	COL video title VAL Forbidden Games - Edmundo Ros COL channel name VAL Feeling and Form	0
COL video title VAL The Bobs - You Really Got a Hold On Me COL channel name VAL nostalgicdoowop	COL video title VAL BONNIE TYLER Angel Of The Morning COL channel name VAL Fab inou	0
COL video title VAL John Pizzarelli - Something to remember you by COL channel name VAL Marcelo Maldonado	COL video title VAL Jimmy Witherspoon & Brother Jack McDuff - Good rockin' tonight - Verve Mod Jazz RnB Hammond COL channel name VAL onthecooler Dimples	0
COL video title VAL Sonny & Cher - You've Really Got a Hold of Me - Vinyl LP COL channel name VAL WABCRADIO77	COL video title VAL The Hollies - If I Needed Someone COL channel name VAL T23P01	0
COL video title VAL Give My Love To Rose-Hank Williams Jr COL channel name VAL misterhonkytonk	COL video title VAL Georga - Mot okänt land (Four Strong Winds) COL channel name VAL Georga	0
COL video title VAL Jerry Vale - Blue Velvet COL channel name VAL GoldenOldies101	COL video title VAL Nerina Pallot - Beyonce Crazy In Love Cover on Dermot's Radio 2 Show COL channel name VAL CarlHudson86	0
COL video title VAL Micke Muster - Great balls of fire   "Video clip" COL channel name VAL cafotopunktse	COL video title VAL MAE WEST-----------GREAT BALLS  OF FIRE COL channel name VAL JUDIE880	1
COL video title VAL Memory (from Cats) - J.J. Sheridan\, piano COL channel name VAL martha5151	COL video title VAL Flash Cadillac and the Continental Kids - Muleskinner Blues COL channel name VAL cojwat	0
COL video title VAL La Vie En Rose COL channel name VAL Daniela Andrade	COL video title VAL Percy Sledge: Try A Little Tenderness COL channel name VAL Patricia Rosa Viola	0
COL video title VAL Edda Magnasson - Trubbel COL channel name VAL Emilia Arroyo	COL video title VAL Monica Zetterlund - Trubbel (live 1968) COL channel name VAL retrotor	1
COL video title VAL Traut / Rodby - "La La Means I Love You" COL channel name VAL ultimafuelie	COL video title VAL It's Not Unusual - Florence Ballard COL channel name VAL lilmissy691	0
COL video title VAL Balanco - A Man And A Woman COL channel name VAL Despina Kapa	COL video title VAL Mireille Mathieu - Un Homme Et Une Femme COL channel name VAL NatashaOperty	1
COL video title VAL Chevelle *It´s no good* with lyrics COL channel name VAL Ale Luna Choko	COL video title VAL Shelly Berg Trio  She's Always a Woman COL channel name VAL Milton Page	0
COL video title VAL Billy Ray Cyrus - Sing me back home COL channel name VAL Judit Kuti	COL video title VAL Charles Aznavour & Elton John - Yesterday When I Was Young COL channel name VAL Nature song	0
COL video title VAL Jon Simon - Blackbird COL channel name VAL Schnorbi	COL video title VAL Connie Cato "After Midnight" COL channel name VAL wilburscott	0
COL video title VAL The VelVet Underground Afterhours COL channel name VAL meremyaninays	COL video title VAL Bill Charlap - Everything Happens To Me COL channel name VAL mogurin313131	0
COL video title VAL Mick Rowley - Sweets for my sweet COL channel name VAL wolfm59	COL video title VAL Petruta Küpper - Once upon a time in the west (Romanian Girl) COL channel name VAL Redescoperamasitaci	0
COL video title VAL twist and shout - mamas and papas COL channel name VAL Leopoldo Monzani	COL video title VAL Salt-N-Pepa - Twist & Shout COL channel name VAL SaltNPepaVEVO	1
COL video title VAL Harry James - Two O'Clock Jump COL channel name VAL UbiquitousLazar	COL video title VAL Kay Starr & Count Basie - Hallelujah I Love Him So COL channel name VAL LasVegas911Truth	0
COL video title VAL Blues Connotation COL channel name VAL Giovanni Falzone - Topic	COL video title VAL Ben Mills - Somebody To Love (X Factor Wk 8) COL channel name VAL benmillsofficial	0
COL video title VAL HUGO DIAZ  CARAVANA 1974 COL channel name VAL Rodolfo Lizarralde	COL video title VAL Lester Young-I cover the waterfront COL channel name VAL Lennart Länk aka helluvagun	0
COL video title VAL Bettye LaVette - The Word (Amazing Beatles Cover) COL channel name VAL Steve Cabral	COL video title VAL Rufus Wainwright - Bewitched COL channel name VAL Vanpants	0
COL video title VAL Suffragette City by Boy George with lyrics COL channel name VAL loviepops	COL video title VAL Della Reese - Fly Me to the Moon (In Other Words) COL channel name VAL MissDellaReese	0
COL video title VAL Blues Connotation COL channel name VAL Giovanni Falzone - Topic	COL video title VAL Chris Tomlin - Angels We Have Heard on High COL channel name VAL Ziyu Lu	0
COL video title VAL Ronan Keating "In the Ghetto" on Top of the Pops COL channel name VAL Mary Utah	COL video title VAL The Sidewalks Of New York- Nat Shilkret Orchestra COL channel name VAL Bigband Lou	0
COL video title VAL Bing Crosby and Carol Richards "Silver Bells" COL channel name VAL gregbarrett9	COL video title VAL Dawn Chorus & The Blue Tits - When You Walk In The Room (12inch) COL channel name VAL indie records	0
COL video title VAL NAT KING COLE ROUTE 66 COL channel name VAL anneesvinyl	COL video title VAL Clyde McPhatter - Answer Me My Love COL channel name VAL David L. Rogers	0
COL video title VAL Smokey Robinson & The  Miracles - Embraceable You COL channel name VAL bluesandrhythm	COL video title VAL Ruby Suns-Birthday COL channel name VAL matchbox9	0
COL video title VAL Honkytonk Blues   The Kentucky Headhunters.wmv COL channel name VAL sydneekuhl76	COL video title VAL Eruption - I Can't Help Myself / It's The Same Old Song COL channel name VAL sgillman16	0
COL video title VAL Andrew Strong & Band: Grits Ain't Groceries (2014) COL channel name VAL Nick Oosterhuis	COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	0
COL video title VAL Kingmaker - Lady Madonna COL channel name VAL pageone99	COL video title VAL Lady Madonna- The Crystalites COL channel name VAL NoodyHolder	1
COL video title VAL Peter Lipa - Samba na jednom tóne ( 1983 ) COL channel name VAL kinedryl123	COL video title VAL Samba de uma nota só - Eumir Deodato COL channel name VAL piccinini02	1
COL video title VAL O MY LOVE IS LIKE A RED RED ROSE by The King's Singers COL channel name VAL oiznas	COL video title VAL Zaho Live L'histoire De La Vie (Le Roi Lion) - On Chante Tous Disney COL channel name VAL Dastan Gramm.	0
COL video title VAL Jeri Lynne  "I Just Called To Say I Love You" COL channel name VAL Jean-Paul RIBES	COL video title VAL Headless Chickens - Supertrouper COL channel name VAL Grant Fell	0
COL video title VAL Massimo urbani - Naima (John Coltrane) COL channel name VAL Red Records	COL video title VAL "Naima" Bill Warfield Big Band  1990 Interplay Records COL channel name VAL Bill Warfield	1
COL video title VAL On Broadway - Beautiful: The Carole King Musical (Original Broadway Cast Recording) COL channel name VAL Ghostlight Records	COL video title VAL Honey & The Bees - Sunday Kind Of Love COL channel name VAL DustyRose729	0
COL video title VAL June Christy - Baby All The Time - http://www.Chaylz.com COL channel name VAL hottandsweaty	COL video title VAL Jo Stafford - Blue Moon COL channel name VAL valia4	0
COL video title VAL Anais Mitchell & Jefferson Hamer - Geordie COL channel name VAL Sean Comiskey	COL video title VAL Jerome Richardson - Girl You'll Be A Woman Soon COL channel name VAL TheDudeAbides	0
COL video title VAL Babies Go Beatles Vol.2 - A day in the life COL channel name VAL rgsmusicargentina	COL video title VAL 99 Red Balloons Parody - 99 Dead Baboons COL channel name VAL Axel Noble	0
COL video title VAL Humble Pie-Drive My Car (The Beatles cover) COL channel name VAL Eliascalifa	COL video title VAL Bruno Mars - Just The Way You Are (Cover by Jake Coco iPad) COL channel name VAL Jake Coco	0
COL video title VAL Johnny Rivers - Got My Mojo Workin' COL channel name VAL lidia.fernandes1	COL video title VAL Mitch Ryder & the Detroit Wheels - 12 Any Day Now (HQ) COL channel name VAL Eight to the Bar	0
COL video title VAL James Cotton Band - Help Me COL channel name VAL 9th Ward Blues Box	COL video title VAL ♥ "The Last Farewell" - Ray Conniff COL channel name VAL 65Seasons	0
COL video title VAL Kerry Ellis-Alfie COL channel name VAL thesound ofstage	COL video title VAL Tony Rice - Streets of London COL channel name VAL LovelyObscurities	0
COL video title VAL Amanda Lear - Heartbreak Hotel (Teaser) COL channel name VAL Amanda Lear - Official Youtube Channel 1	COL video title VAL João Suplicy - Heartbreak Hotel | CD Love Me Tender COL channel name VAL João Suplicy	1
COL video title VAL KEVIN CHALFANT - don't stop believing COL channel name VAL shut up productions	COL video title VAL B.B.King & Dr.John - Is you is\,or is you ain't my baby COL channel name VAL eddyroxanne	0
COL video title VAL A Groovy Kind Of Love by Mrs. Miller COL channel name VAL edgycorners	COL video title VAL Solitude - Ella Fitzgerald COL channel name VAL Michael C.	0
COL video title VAL Paul McCartney - Singin' the Blues COL channel name VAL Eekamouse	COL video title VAL Peggy Peters - Java Boy (1964) COL channel name VAL PfauFM	0
COL video title VAL Oh! Darling - Mike Westbrook Band COL channel name VAL Westbrookjazz - Kate & Mike Westbrook	COL video title VAL MY FUNNY VALENTINE Jacky Terrasson Trio COL channel name VAL Rino Maiolo	0
COL video title VAL Vassilikos - Moon River COL channel name VAL Pr Antonis	COL video title VAL Moon River - Paul Anka COL channel name VAL Goodie's Indie Tunes	1
COL video title VAL Where or When - Simone Kopmajer COL channel name VAL yoichiro tani	COL video title VAL Dalida - Tornerai (J'attendrai) COL channel name VAL Christian	0
COL video title VAL Edison Lighthouse - Love Grows (Where My Rosemary Goes) COL channel name VAL GipsyPinstrument	COL video title VAL Shakin' Stevens - Endless Sleep COL channel name VAL Rocker Quo	0
COL video title VAL Ruth Etting - Shine On Harvest Moon 1931 Laurel & Hardy Slideshow Tribute COL channel name VAL warholsoup100	COL video title VAL "She's Funny That Way" by Jan Johansson COL channel name VAL MegaAlexandroid	0
COL video title VAL Gerry Gibbs - 2015 - Live In Studio - 10 Cast Your Fate To The Wind COL channel name VAL JazzTube	COL video title VAL Ray Anthony Choir - Over The Rainbow COL channel name VAL Miguel Angel Olondriz	0
COL video title VAL She Moved Through the Fair - Peter Hollens COL channel name VAL Peter Hollens	COL video title VAL Hold On\, I'm Comin'- Jackie Wilson COL channel name VAL extinct327	0
COL video title VAL The Chieftains & Ricky Skaggs - Cotton-eyed Joe COL channel name VAL Giuseppe Maria D'Aucelli	COL video title VAL Steven Pitman performin Elvis (Little less conversation) - Foire International - Luxembourg COL channel name VAL Karolina kapetanaki	0
COL video title VAL Glee Cast - Singing In The Rain / Umbrella (Feat. Gwyneth Paltrow) COL channel name VAL amanda rocha	COL video title VAL João Suplicy - Heartbreak Hotel | CD Love Me Tender COL channel name VAL João Suplicy	0
COL video title VAL Jonny Blu - King Of The Road - (from the CD "In Just That Kind Of A Mood") COL channel name VAL Jonny Blu Channel	COL video title VAL Les Parapluies De Cherbourg- Michel Legrand & Jessye Norman COL channel name VAL Stella Junia	0
COL video title VAL Madeleine Peyroux - The Summer Wind COL channel name VAL tangledupincerulean	COL video title VAL Diane Tell - Moi sans toi COL channel name VAL Diane Tell	0
COL video title VAL Karen Mok Wicked Game Official  MV COL channel name VAL UNIVERSAL MUSIC TAIWAN 環球音樂	COL video title VAL back in black- Joe Lynn Turner with Phil Collen ( Def Leppard) COL channel name VAL sevenkamaleon	0
COL video title VAL Los Hang Tens - Till The End Of The Day (The Kinks) COL channel name VAL Heduardo	COL video title VAL The Jazz Messengers - Alone Together COL channel name VAL vikic94	0
COL video title VAL Sugar Baby Love / Wink【Official Music Video】 COL channel name VAL PolystarTube	COL video title VAL My Girl ::::: Georgie Fame. COL channel name VAL SixtiesOnly	0
COL video title VAL Wilson Pickett - Mercy\, Mercy COL channel name VAL Your Music	COL video title VAL Chas & Dave - I Don't Want to Set the World on Fire COL channel name VAL DemonMusicGroup	0
COL video title VAL FLORENCE BALLARD   yours until tomorrow COL channel name VAL theSUPREMEscene	COL video title VAL Ella Fitzgerald ft Ralph Carmichael & Orchestra - It Came Upon A Midnight Clear (Capitol Rec 1967) COL channel name VAL ChristmasTimeTV	0
COL video title VAL How Great Thou Art - Ray Price 1978 COL channel name VAL jeriw	COL video title VAL Patrick Stump - Everyday (Tribute to Buddy Holly) with lyrics COL channel name VAL DooWackoSpirit	0
COL video title VAL Bobby Scott  "That's All"    (1990) COL channel name VAL nyronut	COL video title VAL Al Green - For The Good Times COL channel name VAL lolfox99	0
COL video title VAL Pat Boone - Cathy's Clown COL channel name VAL TOTY ITALY	COL video title VAL Ben Howard - Call Me Maybe Cover COL channel name VAL Alex Blake	0
COL video title VAL Rolling Stones - I'm Moving On - London - Apr 10\, 1964 COL channel name VAL kg441	COL video title VAL Jerry Vale - Blue Velvet COL channel name VAL GoldenOldies101	0
COL video title VAL Jerry Lewis - Get Happy COL channel name VAL JerryLewisLover	COL video title VAL God Bless The Child - Ligia Piro COL channel name VAL Sofía Lacolla	0
COL video title VAL Stella By Starlight COL channel name VAL Teicher - Topic	COL video title VAL "She's Funny That Way" by Jan Johansson COL channel name VAL MegaAlexandroid	0
COL video title VAL JIMMY REED   Ain't That Lovin' You Baby   MAR '56 COL channel name VAL Steve	COL video title VAL Charlie Byrd Quartet - Alexander's Ragtime Band COL channel name VAL 60otaku4	0
COL video title VAL Gary Hoey -- Away In A Manger COL channel name VAL Jim Wojtasiewicz	COL video title VAL Mark Vincent - My Grown Up Christmas (Audio) COL channel name VAL MarkVincentVEVO	0
COL video title VAL "Everybody Hurts" - R.E.M. cover By Ty Walker COL channel name VAL Ty Walker	COL video title VAL JIMMY REED   Ain't That Lovin' You Baby   MAR '56 COL channel name VAL Steve	0
COL video title VAL June Christy - Baby All The Time - http://www.Chaylz.com COL channel name VAL hottandsweaty	COL video title VAL Jimmy Ricks- It's A Good Day COL channel name VAL soulfuljakazz07	0
COL video title VAL Only men aloud - My luve is like a red red rose (New album: Band of brothers - 2009) COL channel name VAL bonci1200	COL video title VAL Daniel O'Donnell - A satisfied mind (NEW ALBUM: Peace in the valley - 2009) COL channel name VAL palredei	0
COL video title VAL Ozzie Nelson Orchestra Dream A Little Dream Of Me COL channel name VAL jesmelric	COL video title VAL Tennessee Ernie Ford - Try A Little Tenderness COL channel name VAL TEFSHOW	0
COL video title VAL Edda Magnasson - Trubbel COL channel name VAL Emilia Arroyo	COL video title VAL Solala - And so it goes COL channel name VAL Solala	0
COL video title VAL Norwegian Wood - Beatles piano instrumental COL channel name VAL cesar augusto	COL video title VAL Akiko - Norwegian Wood COL channel name VAL Ana Pinter	1
COL video title VAL Ella Fitzgerald - Bewitched\, Bothered\, and Bewildered (Lyrics) COL channel name VAL ThisGoesHere	COL video title VAL Do You Hear What I Hear - Seventh Day Slumber COL channel name VAL Romel Bacchus	0
COL video title VAL Link Wray - Hound Dog COL channel name VAL JimiKWray2	COL video title VAL Dedicated To The One I Love - The Temprees COL channel name VAL Silent1LM562	0
COL video title VAL Renee Rosnes Trio - A Time For Love COL channel name VAL mogurin3131	COL video title VAL Neil Diamond - Song Song Blue (Stereo!) COL channel name VAL NeilDiamondChannel	0
COL video title VAL Trees - Little Sadie COL channel name VAL Mena García	COL video title VAL A Burt Co. pressed Victor record..Nearer my God to thee ..Haydn Quartet 1902 COL channel name VAL Jack Stanley	0
COL video title VAL Diamonds are a girl's best friend by David Klein Quintet.wmv COL channel name VAL alvaro oliveira	COL video title VAL Shirley Bassey - Diamonds are a girl's best friends (Duet with Paloma Faith) COL channel name VAL underattack1972	1
COL video title VAL The Four Lovers - Jambalaya 45 rpm! COL channel name VAL CrisVangel1958	COL video title VAL Duane Dee - How Can You Mend A Broken Heart COL channel name VAL dvdman49	0
COL video title VAL Joe Dassin - Salut les amoureux COL channel name VAL madkrull	COL video title VAL Moonlight In Vermont.wmv COL channel name VAL nonkig3	0
COL video title VAL Werner Overheidt Hotel zur Einsamkeit COL channel name VAL Charles Urban	COL video title VAL Amanda Lear - Heartbreak Hotel (Teaser) COL channel name VAL Amanda Lear - Official Youtube Channel 1	1
COL video title VAL Where Or When －Patti Page COL channel name VAL JAJAUMAconnection☆2	COL video title VAL "Where or When" (Ray Heatherton\, 1937) COL channel name VAL RReady555	1
COL video title VAL Where Or When －Patti Page COL channel name VAL JAJAUMAconnection☆2	COL video title VAL "Where or When" (Ray Heatherton\, 1937) COL channel name VAL RReady555	1
COL video title VAL Rick Wakeman - Jerusalem COL channel name VAL Eric De Rosa	COL video title VAL Diana Ross (with BRIAN MAY) - Crazy Little Thing Called Love COL channel name VAL pablocamoranesi	0
COL video title VAL Roy Drusky  - He'll Have To Go COL channel name VAL dvdman49	COL video title VAL Paul Anka - He'll Have To Go COL channel name VAL myfavouriteoldiest	1
COL video title VAL Barbara Manning - Cry Me A River COL channel name VAL Lee Revell	COL video title VAL Ray Brown Trio with Gene Harris -  Cry Me A River COL channel name VAL Ciccio Amato	1
COL video title VAL Beryl Marsden  " Breakaway" COL channel name VAL Mod Zeb	COL video title VAL Johnny Cash One COL channel name VAL ricardonunes41	0
COL video title VAL danny gatton - comin home\, baby COL channel name VAL sjcon0001	COL video title VAL Alexis Korner- Get Off My Cloud COL channel name VAL 45RPMsinglesbyMikeEvans	0
COL video title VAL Bruno Mars - Just The Way You Are (Official Music Video) COL channel name VAL Bruno Mars	COL video title VAL Roots of Blues -- The Mississippi Sheiks „Sitting On Top Of T COL channel name VAL Literatisch	0
COL video title VAL Barbra Streisand - You're Gonna Hear From Me COL channel name VAL Victoria S	COL video title VAL CC & LEE   I Will Always Love You COL channel name VAL Jan B kvalheim	0
COL video title VAL The Spinners - Cupid COL channel name VAL yankeestarz1	COL video title VAL Eydie Gorme   Round Midnight COL channel name VAL ifcopod	0
COL video title VAL Connie Francis - Have Yourself a Merry Little Christmas // BEST CHRISTMAS SONGS COL channel name VAL Christmas Essentials	COL video title VAL Anita Bryant   Little things mean a lot COL channel name VAL MosesTheGr8	0
COL video title VAL EMILIO NAVAIRA   Hace Quanto He Dicho Que Te Amo HAVE I TOLD YOU LATELY COL channel name VAL saigo74	COL video title VAL Have I Told You Lately - The Chieftains And Van Morrison COL channel name VAL HufflepuffTheGreat	1
COL video title VAL EMILIO NAVAIRA   Hace Quanto He Dicho Que Te Amo HAVE I TOLD YOU LATELY COL channel name VAL saigo74	COL video title VAL Have I Told You Lately - The Chieftains And Van Morrison COL channel name VAL HufflepuffTheGreat	1
COL video title VAL "Three O'Clock In The Morning" - Frank Crumit (1921 Columbia) COL channel name VAL Jason Madore	COL video title VAL Damien Dempsey & Sinead O'Connor Fairytale Of New York COL channel name VAL deanf94	0
COL video title VAL The Beau Brummels - Oh Lonesome Me COL channel name VAL Yuri Fasted	COL video title VAL What Child is This? (feat. Ron Block of Alison Krauss and Union Station) RADIO EDIT COL channel name VAL Marc Martel	0
COL video title VAL Two Loves Have I Diamonds 1953 Atlantic 45  1003 B COL channel name VAL Amnondoowop	COL video title VAL Marilyn Maye - YOU'VE LOST THAT LOVIN' FEELIN'  (1966) COL channel name VAL Anthony Reichardt	0
COL video title VAL Patricia Smith Sings Somewhere Over The Rainbow COL channel name VAL Genevieve Begg	COL video title VAL Cynthia Sayer: Over the Rainbow COL channel name VAL KingsBurro	1
COL video title VAL Theloniuos Monk-Memories of you COL channel name VAL Lennart Länk aka helluvagun	COL video title VAL Milt Buckner - Green Onions COL channel name VAL Wolfgang Dudda	0
COL video title VAL Nancy Wilson ft Billy May & His Orchestra - Too Late Now (Capitol Records 1966) COL channel name VAL RoundMidnightTV	COL video title VAL Johnny Paycheck - King of the Road COL channel name VAL J Hughes	0
COL video title VAL Cher - By Myself - Bittersweet White Light COL channel name VAL Victor Seno	COL video title VAL La Vie En Rose COL channel name VAL Daniela Andrade	0
COL video title VAL Pearl Bailey - Sweet Georgia Brown COL channel name VAL Sabiazoth Psyche	COL video title VAL John Stubblefield ：In a Sentimental Mood COL channel name VAL Old Malo	0
COL video title VAL Girls from Mars  "Take the A Train" COL channel name VAL Richard Bourne	COL video title VAL Music From Beyond The Moon (1948) - Tony Martin COL channel name VAL Croonr1	0
COL video title VAL Glee Bridge over troubled water performance 2x03 COL channel name VAL Glee Scenes	COL video title VAL Corpo e Alma - Kleiton e Kledir.avi COL channel name VAL Tio Patinhas	1
COL video title VAL Abbey Lincoln - Come Sunday COL channel name VAL SamShpaid	COL video title VAL ELLA FITZGERALD - GET READY COL channel name VAL david pinches	0
